TIME, BLOX, BCH4, BVEL, BALT, BENG, SLOX, SCH4, SVEL, SALT, SENG
-10.966666666666667, 226.77, 220.00, 0, 0, 0, 224.34, 222.88, 0, 0, 0
-10.933333333333334, 226.77, 219.99, 0, 0, 0, 224.34, 222.85, 0, 0, 0
-10.9, 226.77, 219.99, 0, 0, 0, 224.34, 222.81, 0, 0, 0
-10.866666666666667, 226.77, 219.99, 0, 0, 0, 224.32, 222.69, 0, 0, 0
-10.833333333333334, 226.77, 219.98, 0, 0, 0, 224.32, 222.78, 0, 0, 0
-10.8, 226.77, 219.98, 0, 0, 0, 224.33, 222.80, 0, 0, 0
-10.766666666666667, 226.77, 219.98, 0, 0, 0, 224.33, 222.85, 0, 0, 0
-10.733333333333334, 226.77, 219.98, 0, 0, 0, 224.34, 222.92, 0, 0, 0
-10.700000000000001, 226.76, 219.98, 0, 0, 0, 224.35, 222.93, 0, 0, 0
-10.666666666666668, 226.77, 219.98, 0, 0, 0, 224.32, 222.91, 0, 0, 0
-10.633333333333335, 226.77, 219.97, 0, 0, 0, 224.33, 222.93, 0, 0, 0
-10.600000000000001, 226.77, 219.97, 0, 0, 0, 224.31, 222.90, 0, 0, 0
-10.566666666666668, 226.77, 219.97, 0, 0, 0, 224.31, 222.90, 0, 0, 0
-10.533333333333335, 226.78, 219.97, 0, 0, 0, 224.30, 222.90, 0, 0, 0
-10.500000000000002, 226.78, 219.97, 0, 0, 0, 224.30, 222.90, 0, 0, 0
-10.466666666666669, 226.78, 219.98, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.433333333333335, 226.78, 219.98, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.400000000000002, 226.78, 219.98, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.366666666666669, 226.78, 219.98, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.333333333333336, 226.78, 219.98, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.300000000000002, 226.78, 219.98, 0, 0, 0, 224.29, 222.91, 0, 0, 0
-10.26666666666667, 226.78, 219.98, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.233333333333336, 226.78, 219.98, 0, 0, 0, 224.29, 222.91, 0, 0, 0
-10.200000000000003, 226.78, 219.98, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.16666666666667, 226.78, 219.97, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.133333333333336, 226.78, 219.97, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.100000000000003, 226.78, 219.97, 0, 0, 0, 224.29, 222.90, 0, 0, 0
-10.06666666666667, 226.78, 219.98, 0, 0, 0, 224.31, 222.90, 0, 0, 0
-10.033333333333337, 226.78, 219.98, 0, 0, 0, 224.30, 223.01, 0, 0, 0
-10.000000000000004, 226.78, 219.98, 0, 0, 0, 224.30, 223.12, 0, 0, 0
-9.96666666666667, 226.78, 219.98, 0, 0, 0, 224.32, 223.24, 0, 0, 0
-9.933333333333337, 226.78, 219.98, 0, 0, 0, 224.32, 223.38, 0, 0, 0
-9.900000000000004, 226.78, 219.98, 0, 0, 0, 224.31, 223.48, 0, 0, 0
-9.86666666666667, 226.78, 219.98, 0, 0, 0, 224.30, 223.57, 0, 0, 0
-9.833333333333337, 226.78, 219.98, 0, 0, 0, 224.29, 223.67, 0, 0, 0
-9.800000000000004, 226.78, 219.98, 0, 0, 0, 224.26, 223.73, 0, 0, 0
-9.766666666666671, 226.78, 219.98, 0, 0, 0, 224.27, 223.72, 0, 0, 0
-9.733333333333338, 226.78, 219.98, 0, 0, 0, 224.25, 223.74, 0, 0, 0
-9.700000000000005, 226.77, 219.98, 0, 0, 0, 224.24, 223.77, 0, 0, 0
-9.666666666666671, 226.77, 219.98, 0, 0, 0, 224.23, 223.76, 0, 0, 0
-9.633333333333338, 226.77, 219.98, 0, 0, 0, 224.23, 223.90, 0, 0, 0
-9.600000000000005, 226.77, 219.98, 0, 0, 0, 224.23, 223.75, 0, 0, 0
-9.566666666666672, 226.77, 219.99, 0, 0, 0, 224.22, 223.79, 0, 0, 0
-9.533333333333339, 226.77, 219.98, 0, 0, 0, 224.22, 223.82, 0, 0, 0
-9.500000000000005, 226.77, 219.98, 0, 0, 0, 224.23, 223.82, 0, 0, 0
-9.466666666666672, 226.78, 220.00, 0, 0, 0, 224.34, 223.60, 0, 0, 0
-9.433333333333339, 226.79, 220.00, 0, 0, 0, 224.33, 223.60, 0, 0, 0
-9.400000000000006, 226.79, 220.00, 0, 0, 0, 224.32, 223.57, 0, 0, 0
-9.366666666666672, 226.78, 220.00, 0, 0, 0, 224.31, 223.47, 0, 0, 0
-9.33333333333334, 226.78, 220.00, 0, 0, 0, 224.28, 223.42, 0, 0, 0
-9.300000000000006, 226.78, 219.99, 0, 0, 0, 224.28, 223.36, 0, 0, 0
-9.266666666666673, 226.78, 219.99, 0, 0, 0, 224.27, 223.31, 0, 0, 0
-9.23333333333334, 226.78, 219.99, 0, 0, 0, 224.26, 223.24, 0, 0, 0
-9.200000000000006, 226.78, 220.00, 0, 0, 0, 224.24, 223.19, 0, 0, 0
-9.166666666666673, 226.78, 220.00, 0, 0, 0, 224.26, 223.24, 0, 0, 0
-9.13333333333334, 226.79, 220.00, 0, 0, 0, 224.27, 223.24, 0, 0, 0
-9.100000000000007, 226.78, 220.01, 0, 0, 0, 224.26, 223.24, 0, 0, 0
-9.066666666666674, 226.79, 220.02, 0, 0, 0, 224.26, 223.31, 0, 0, 0
-9.03333333333334, 226.79, 220.02, 0, 0, 0, 224.26, 223.23, 0, 0, 0
-9.000000000000007, 226.79, 220.02, 0, 0, 0, 224.27, 223.24, 0, 0, 0
-8.966666666666674, 226.79, 220.02, 0, 0, 0, 224.28, 223.25, 0, 0, 0
-8.93333333333334, 226.79, 220.03, 0, 0, 0, 224.28, 223.22, 0, 0, 0
-8.900000000000007, 226.79, 220.03, 0, 0, 0, 224.27, 223.20, 0, 0, 0
-8.866666666666674, 226.79, 220.03, 0, 0, 0, 224.26, 223.21, 0, 0, 0
-8.833333333333341, 226.79, 220.03, 0, 0, 0, 224.24, 223.20, 0, 0, 0
-8.800000000000008, 226.80, 220.03, 0, 0, 0, 224.22, 223.22, 0, 0, 0
-8.766666666666675, 226.80, 220.03, 0, 0, 0, 224.21, 223.21, 0, 0, 0
-8.733333333333341, 226.80, 220.03, 0, 0, 0, 224.20, 223.26, 0, 0, 0
-8.700000000000008, 226.80, 220.03, 0, 0, 0, 224.21, 223.27, 0, 0, 0
-8.666666666666675, 226.80, 220.03, 0, 0, 0, 224.24, 223.31, 0, 0, 0
-8.633333333333342, 226.80, 220.03, 0, 0, 0, 224.26, 223.32, 0, 0, 0
-8.600000000000009, 226.80, 220.03, 0, 0, 0, 224.28, 223.31, 0, 0, 0
-8.566666666666675, 226.80, 220.03, 0, 0, 0, 224.30, 223.30, 0, 0, 0
-8.533333333333342, 226.80, 220.03, 0, 0, 0, 224.31, 223.27, 0, 0, 0
-8.500000000000009, 226.80, 220.03, 0, 0, 0, 224.30, 223.30, 0, 0, 0
-8.466666666666676, 226.80, 220.03, 0, 0, 0, 224.31, 223.28, 0, 0, 0
-8.433333333333342, 226.80, 220.03, 0, 0, 0, 224.31, 223.20, 0, 0, 0
-8.40000000000001, 226.79, 220.03, 0, 0, 0, 224.30, 223.16, 0, 0, 0
-8.366666666666676, 226.79, 220.02, 0, 0, 0, 224.35, 223.15, 0, 0, 0
-8.333333333333343, 226.79, 220.02, 0, 0, 0, 224.40, 223.20, 0, 0, 0
-8.30000000000001, 226.79, 220.02, 0, 0, 0, 224.39, 223.06, 0, 0, 0
-8.266666666666676, 226.79, 220.01, 0, 0, 0, 224.37, 223.07, 0, 0, 0
-8.233333333333343, 226.79, 220.02, 0, 0, 0, 224.36, 223.00, 0, 0, 0
-8.20000000000001, 226.79, 220.02, 0, 0, 0, 224.33, 223.05, 0, 0, 0
-8.166666666666677, 226.79, 220.02, 0, 0, 0, 224.34, 222.99, 0, 0, 0
-8.133333333333344, 226.79, 220.02, 0, 0, 0, 224.35, 222.99, 0, 0, 0
-8.10000000000001, 226.79, 220.01, 0, 0, 0, 224.35, 223.09, 0, 0, 0
-8.066666666666677, 226.79, 220.00, 0, 0, 0, 224.34, 223.16, 0, 0, 0
-8.033333333333344, 226.79, 220.00, 0, 0, 0, 224.39, 223.23, 0, 0, 0
-8.00000000000001, 226.80, 220.00, 0, 0, 0, 224.33, 223.25, 0, 0, 0
-7.966666666666677, 226.82, 220.00, 0, 0, 0, 224.38, 223.27, 0, 0, 0
-7.933333333333344, 226.83, 220.00, 0, 0, 0, 224.41, 223.36, 0, 0, 0
-7.900000000000011, 226.83, 220.00, 0, 0, 0, 224.44, 223.42, 0, 0, 0
-7.866666666666678, 226.83, 220.00, 0, 0, 0, 224.45, 223.45, 0, 0, 0
-7.833333333333345, 226.83, 220.00, 0, 0, 0, 224.44, 223.44, 0, 0, 0
-7.800000000000011, 226.83, 220.00, 0, 0, 0, 224.43, 223.51, 0, 0, 0
-7.766666666666678, 226.83, 220.00, 0, 0, 0, 224.43, 223.50, 0, 0, 0
-7.733333333333345, 226.83, 220.01, 0, 0, 0, 224.41, 223.60, 0, 0, 0
-7.700000000000012, 226.83, 220.01, 0, 0, 0, 224.41, 223.60, 0, 0, 0
-7.6666666666666785, 226.83, 220.01, 0, 0, 0, 224.41, 223.60, 0, 0, 0
-7.633333333333345, 226.83, 220.01, 0, 0, 0, 224.41, 223.59, 0, 0, 0
-7.600000000000012, 226.83, 220.01, 0, 0, 0, 224.42, 223.49, 0, 0, 0
-7.566666666666679, 226.83, 220.00, 0, 0, 0, 224.41, 223.48, 0, 0, 0
-7.533333333333346, 226.84, 220.00, 0, 0, 0, 224.38, 223.47, 0, 0, 0
-7.500000000000012, 226.85, 220.00, 0, 0, 0, 224.37, 223.45, 0, 0, 0
-7.466666666666679, 226.85, 220.00, 0, 0, 0, 224.33, 223.47, 0, 0, 0
-7.433333333333346, 226.84, 220.00, 0, 0, 0, 224.32, 223.42, 0, 0, 0
-7.400000000000013, 226.83, 220.00, 0, 0, 0, 224.32, 223.40, 0, 0, 0
-7.36666666666668, 226.83, 220.00, 0, 0, 0, 224.31, 223.40, 0, 0, 0
-7.333333333333346, 226.83, 220.00, 0, 0, 0, 224.31, 223.34, 0, 0, 0
-7.300000000000013, 226.82, 220.00, 0, 0, 0, 224.29, 223.29, 0, 0, 0
-7.26666666666668, 226.81, 220.00, 0, 0, 0, 224.27, 223.31, 0, 0, 0
-7.233333333333347, 226.80, 220.00, 0, 0, 0, 224.25, 223.29, 0, 0, 0
-7.2000000000000135, 226.80, 220.00, 0, 0, 0, 224.25, 223.27, 0, 0, 0
-7.16666666666668, 226.80, 220.00, 0, 0, 0, 224.28, 223.18, 0, 0, 0
-7.133333333333347, 226.80, 220.00, 0, 0, 0, 224.31, 223.18, 0, 0, 0
-7.100000000000014, 226.80, 220.00, 0, 0, 0, 224.35, 223.16, 0, 0, 0
-7.066666666666681, 226.80, 220.01, 0, 0, 0, 224.41, 223.09, 0, 0, 0
-7.033333333333347, 226.79, 220.01, 0, 0, 0, 224.41, 223.05, 0, 0, 0
-7.000000000000014, 226.79, 220.01, 0, 0, 0, 224.40, 223.09, 0, 0, 0
-6.966666666666681, 226.79, 220.01, 0, 0, 0, 224.38, 223.09, 0, 0, 0
-6.933333333333348, 226.79, 220.02, 0, 0, 0, 224.37, 223.18, 0, 0, 0
-6.900000000000015, 226.78, 220.01, 0, 0, 0, 224.36, 222.99, 0, 0, 0
-6.866666666666681, 226.78, 220.02, 0, 0, 0, 224.34, 222.93, 0, 0, 0
-6.833333333333348, 226.78, 220.02, 0, 0, 0, 224.34, 222.92, 0, 0, 0
-6.800000000000015, 226.78, 220.03, 0, 0, 0, 224.34, 222.97, 0, 0, 0
-6.766666666666682, 226.77, 220.03, 0, 0, 0, 224.35, 222.93, 0, 0, 0
-6.7333333333333485, 226.77, 220.03, 0, 0, 0, 224.36, 222.89, 0, 0, 0
-6.700000000000015, 226.77, 220.03, 0, 0, 0, 224.36, 222.87, 0, 0, 0
-6.666666666666682, 226.77, 220.05, 0, 0, 0, 224.37, 222.85, 0, 0, 0
-6.633333333333349, 226.78, 220.05, 0, 0, 0, 224.36, 222.79, 0, 0, 0
-6.600000000000016, 226.78, 220.06, 0, 0, 0, 224.34, 222.71, 0, 0, 0
-6.566666666666682, 226.78, 220.06, 0, 0, 0, 224.34, 222.70, 0, 0, 0
-6.533333333333349, 226.77, 220.06, 0, 0, 0, 224.34, 222.71, 0, 0, 0
-6.500000000000016, 226.77, 220.06, 0, 0, 0, 224.34, 222.71, 0, 0, 0
-6.466666666666683, 226.81, 220.07, 0, 0, 0, 224.36, 222.94, 0, 0, 0
-6.43333333333335, 226.81, 220.07, 0, 0, 0, 224.34, 222.96, 0, 0, 0
-6.400000000000016, 226.82, 220.08, 0, 0, 0, 224.36, 222.97, 0, 0, 0
-6.366666666666683, 226.82, 220.08, 0, 0, 0, 224.36, 222.94, 0, 0, 0
-6.33333333333335, 226.82, 220.08, 0, 0, 0, 224.37, 222.90, 0, 0, 0
-6.300000000000017, 226.82, 220.08, 0, 0, 0, 224.40, 222.88, 0, 0, 0
-6.2666666666666835, 226.82, 220.08, 0, 0, 0, 224.40, 222.84, 0, 0, 0
-6.23333333333335, 226.82, 220.08, 0, 0, 0, 224.40, 222.83, 0, 0, 0
-6.200000000000017, 226.82, 220.08, 0, 0, 0, 224.40, 222.83, 0, 0, 0
-6.166666666666684, 226.82, 220.08, 0, 0, 0, 224.41, 222.85, 0, 0, 0
-6.133333333333351, 226.82, 220.08, 0, 0, 0, 224.40, 222.84, 0, 0, 0
-6.100000000000017, 226.82, 220.08, 0, 0, 0, 224.42, 222.88, 0, 0, 0
-6.066666666666684, 226.82, 220.08, 0, 0, 0, 224.41, 222.89, 0, 0, 0
-6.033333333333351, 226.82, 220.08, 0, 0, 0, 224.40, 222.92, 0, 0, 0
-6.000000000000018, 226.81, 220.09, 0, 0, 0, 224.39, 222.93, 0, 0, 0
-5.9666666666666845, 226.82, 220.07, 0, 0, 0, 224.39, 222.95, 0, 0, 0
-5.933333333333351, 226.82, 220.07, 0, 0, 0, 224.37, 222.95, 0, 0, 0
-5.900000000000018, 226.82, 220.07, 0, 0, 0, 224.36, 222.98, 0, 0, 0
-5.866666666666685, 226.82, 220.08, 0, 0, 0, 224.37, 223.06, 0, 0, 0
-5.833333333333352, 226.82, 220.08, 0, 0, 0, 224.36, 223.01, 0, 0, 0
-5.8000000000000185, 226.82, 220.08, 0, 0, 0, 224.37, 223.02, 0, 0, 0
-5.766666666666685, 226.82, 220.08, 0, 0, 0, 224.35, 223.01, 0, 0, 0
-5.733333333333352, 226.82, 220.08, 0, 0, 0, 224.34, 223.01, 0, 0, 0
-5.700000000000019, 226.82, 220.08, 0, 0, 0, 224.32, 222.93, 0, 0, 0
-5.666666666666686, 226.82, 220.08, 0, 0, 0, 224.31, 222.84, 0, 0, 0
-5.633333333333352, 226.82, 220.08, 0, 0, 0, 224.30, 222.74, 0, 0, 0
-5.600000000000019, 226.83, 220.08, 0, 0, 0, 224.29, 222.69, 0, 0, 0
-5.566666666666686, 226.83, 220.08, 0, 0, 0, 224.24, 222.77, 0, 0, 0
-5.533333333333353, 226.82, 220.08, 0, 0, 0, 224.22, 222.78, 0, 0, 0
-5.5000000000000195, 226.82, 220.08, 0, 0, 0, 224.18, 222.73, 0, 0, 0
-5.466666666666686, 226.82, 220.08, 0, 0, 0, 224.13, 222.68, 0, 0, 0
-5.433333333333353, 226.82, 220.08, 0, 0, 0, 224.13, 222.75, 0, 0, 0
-5.40000000000002, 226.82, 220.08, 0, 0, 0, 224.10, 222.73, 0, 0, 0
-5.366666666666687, 226.82, 220.07, 0, 0, 0, 224.07, 222.73, 0, 0, 0
-5.3333333333333535, 226.82, 220.08, 0, 0, 0, 224.03, 222.71, 0, 0, 0
-5.30000000000002, 226.82, 220.08, 0, 0, 0, 224.03, 222.70, 0, 0, 0
-5.266666666666687, 226.82, 220.07, 0, 0, 0, 223.99, 222.65, 0, 0, 0
-5.233333333333354, 226.82, 220.07, 0, 0, 0, 223.98, 222.61, 0, 0, 0
-5.200000000000021, 226.82, 220.08, 0, 0, 0, 223.95, 222.65, 0, 0, 0
-5.166666666666687, 226.82, 220.07, 0, 0, 0, 223.94, 222.69, 0, 0, 0
-5.133333333333354, 226.82, 220.06, 0, 0, 0, 223.93, 222.73, 0, 0, 0
-5.100000000000021, 226.83, 220.06, 0, 0, 0, 223.94, 222.77, 0, 0, 0
-5.066666666666688, 226.82, 220.05, 0, 0, 0, 223.96, 222.70, 0, 0, 0
-5.0333333333333545, 226.82, 220.04, 0, 0, 0, 223.96, 222.66, 0, 0, 0
-5.000000000000021, 226.82, 220.04, 0, 0, 0, 223.96, 222.59, 0, 0, 0
-4.966666666666688, 226.81, 220.04, 0, 0, 0, 223.96, 222.57, 0, 0, 0
-4.933333333333355, 226.82, 220.03, 0, 0, 0, 223.95, 222.60, 0, 0, 0
-4.900000000000022, 226.82, 220.03, 0, 0, 0, 223.96, 222.63, 0, 0, 0
-4.8666666666666885, 226.82, 220.03, 0, 0, 0, 223.96, 222.67, 0, 0, 0
-4.833333333333355, 226.82, 220.03, 0, 0, 0, 223.96, 222.66, 0, 0, 0
-4.800000000000022, 226.82, 220.03, 0, 0, 0, 223.95, 222.71, 0, 0, 0
-4.766666666666689, 226.82, 220.03, 0, 0, 0, 223.95, 222.75, 0, 0, 0
-4.733333333333356, 226.82, 220.03, 0, 0, 0, 223.95, 222.81, 0, 0, 0
-4.700000000000022, 226.82, 220.02, 0, 0, 0, 223.95, 222.83, 0, 0, 0
-4.666666666666689, 226.82, 220.03, 0, 0, 0, 223.95, 222.93, 0, 0, 0
-4.633333333333356, 226.82, 220.03, 0, 0, 0, 223.93, 223.07, 0, 0, 0
-4.600000000000023, 226.82, 220.03, 0, 0, 0, 223.92, 223.13, 0, 0, 0
-4.5666666666666895, 226.82, 220.03, 0, 0, 0, 223.92, 223.23, 0, 0, 0
-4.533333333333356, 226.82, 220.03, 0, 0, 0, 223.92, 223.27, 0, 0, 0
-4.500000000000023, 226.82, 220.03, 0, 0, 0, 223.93, 223.35, 0, 0, 0
-4.46666666666669, 226.82, 220.04, 0, 0, 0, 223.95, 223.40, 0, 0, 0
-4.433333333333357, 226.81, 220.04, 0, 0, 0, 223.94, 223.46, 0, 0, 0
-4.4000000000000234, 226.81, 220.04, 0, 0, 0, 223.94, 223.54, 0, 0, 0
-4.36666666666669, 226.81, 220.04, 0, 0, 0, 223.94, 223.58, 0, 0, 0
-4.333333333333357, 226.81, 220.04, 0, 0, 0, 223.94, 223.61, 0, 0, 0
-4.300000000000024, 226.81, 220.04, 0, 0, 0, 223.94, 223.62, 0, 0, 0
-4.266666666666691, 226.81, 220.04, 0, 0, 0, 223.94, 223.61, 0, 0, 0
-4.233333333333357, 226.81, 220.04, 0, 0, 0, 223.94, 223.61, 0, 0, 0
-4.200000000000024, 226.81, 220.04, 0, 0, 0, 223.94, 223.58, 0, 0, 0
-4.166666666666691, 226.81, 220.04, 0, 0, 0, 223.94, 223.60, 0, 0, 0
-4.133333333333358, 226.81, 220.04, 0, 0, 0, 223.94, 223.56, 0, 0, 0
-4.1000000000000245, 226.81, 220.03, 0, 0, 0, 223.95, 223.48, 0, 0, 0
-4.066666666666691, 226.81, 220.03, 0, 0, 0, 223.95, 223.48, 0, 0, 0
-4.033333333333358, 226.81, 220.03, 0, 0, 0, 223.94, 223.48, 0, 0, 0
-4.000000000000025, 226.81, 220.02, 0, 0, 0, 223.93, 223.35, 0, 0, 0
-3.9666666666666917, 226.81, 220.02, 0, 0, 0, 223.95, 223.25, 0, 0, 0
-3.9333333333333584, 226.81, 220.02, 0, 0, 0, 223.96, 223.13, 0, 0, 0
-3.9000000000000252, 226.81, 220.02, 0, 0, 0, 223.98, 223.01, 0, 0, 0
-3.866666666666692, 226.81, 220.03, 0, 0, 0, 224.00, 223.01, 0, 0, 0
-3.833333333333359, 226.81, 220.03, 0, 0, 0, 224.01, 223.03, 0, 0, 0
-3.8000000000000256, 226.82, 220.03, 0, 0, 0, 224.02, 223.07, 0, 0, 0
-3.7666666666666924, 226.82, 220.03, 0, 0, 0, 224.04, 223.06, 0, 0, 0
-3.733333333333359, 226.82, 220.03, 0, 0, 0, 224.05, 223.08, 0, 0, 0
-3.700000000000026, 226.82, 220.04, 0, 0, 0, 224.06, 223.02, 0, 0, 0
-3.6666666666666927, 226.82, 220.05, 0, 0, 0, 224.07, 222.90, 0, 0, 0
-3.6333333333333595, 226.82, 220.04, 0, 0, 0, 224.08, 222.84, 0, 0, 0
-3.6000000000000263, 226.82, 220.06, 0, 0, 0, 224.12, 222.82, 0, 0, 0
-3.566666666666693, 226.82, 220.08, 0, 0, 0, 224.15, 222.87, 0, 0, 0
-3.53333333333336, 226.82, 220.09, 0, 0, 0, 224.16, 222.90, 0, 0, 0
-3.5000000000000266, 226.82, 220.09, 0, 0, 0, 224.18, 222.91, 0, 0, 0
-3.4666666666666934, 226.83, 220.10, 0, 0, 0, 224.25, 222.97, 0, 0, 0
-3.43333333333336, 226.83, 220.10, 0, 0, 0, 224.26, 223.12, 0, 0, 0
-3.400000000000027, 226.83, 220.10, 0, 0, 0, 224.30, 223.22, 0, 0, 0
-3.366666666666694, 226.83, 220.10, 0, 0, 0, 224.32, 223.36, 0, 0, 0
-3.3333333333333606, 226.83, 220.11, 0, 0, 0, 224.35, 223.45, 0, 0, 0
-3.3000000000000274, 226.83, 220.10, 0, 0, 0, 224.34, 223.43, 0, 0, 0
-3.266666666666694, 226.83, 220.11, 0, 0, 0, 224.35, 223.34, 0, 0, 0
-3.233333333333361, 226.83, 220.10, 0, 0, 0, 224.37, 223.34, 0, 0, 0
-3.2000000000000277, 226.83, 220.10, 0, 0, 0, 224.38, 223.36, 0, 0, 0
-3.1666666666666945, 226.83, 220.10, 0, 0, 0, 224.38, 223.40, 0, 0, 0
-3.1333333333333613, 226.83, 220.10, 0, 0, 0, 224.37, 223.38, 0, 0, 0
-3.100000000000028, 226.83, 220.10, 0, 0, 0, 224.36, 223.39, 0, 0, 0
-3.066666666666695, 226.82, 220.10, 0, 0, 0, 224.37, 223.38, 0, 0, 0
-3.0333333333333616, 226.83, 220.10, 0, 0, 0, 224.36, 223.36, 0, 0, 0
-3.0000000000000284, 226.82, 220.10, 0, 0, 0, 224.37, 223.30, 0, 0, 0
-2.966666666666695, 226.82, 220.10, 0, 0, 0, 224.37, 223.23, 0, 0, 0
-2.933333333333362, 226.82, 220.10, 0, 0, 0, 224.36, 223.11, 0, 0, 0
-2.9000000000000288, 226.82, 220.10, 0, 0, 0, 224.36, 223.03, 0, 0, 0
-2.8666666666666956, 226.82, 220.10, 0, 0, 0, 224.36, 222.99, 0, 0, 0
-2.8333333333333623, 226.82, 220.11, 0, 0, 0, 224.34, 222.99, 0, 0, 0
-2.800000000000029, 226.83, 220.11, 0, 0, 2550, 224.35, 223.00, 0, 0, 0
-2.766666666666696, 226.83, 220.10, 0, 0, 2550, 224.34, 223.08, 0, 0, 0
-2.7333333333333627, 226.83, 220.10, 0, 0, 2550, 224.35, 223.13, 0, 0, 0
-2.7000000000000295, 226.83, 220.10, 0, 0, 2550, 224.36, 223.19, 0, 0, 0
-2.6666666666666963, 226.83, 220.09, 0, 0, 2550, 224.37, 223.25, 0, 0, 0
-2.633333333333363, 226.83, 220.08, 0, 0, 2550, 224.40, 223.22, 0, 0, 0
-2.60000000000003, 226.82, 220.07, 0, 0, 8191, 224.42, 223.21, 0, 0, 0
-2.5666666666666966, 226.82, 220.08, 0, 0, 8191, 224.43, 223.16, 0, 0, 0
-2.5333333333333634, 226.82, 220.08, 0, 0, 8191, 224.44, 223.10, 0, 0, 0
-2.50000000000003, 226.80, 220.06, 0, 0, 8191, 224.46, 223.17, 0, 0, 0
-2.466666666666697, 226.79, 220.05, 0, 0, 8191, 224.47, 223.21, 0, 0, 0
-2.4333333333333638, 226.78, 220.03, 0, 0, 8191, 224.49, 223.19, 0, 0, 0
-2.4000000000000306, 226.77, 220.02, 0, 0, 8191, 224.49, 223.27, 0, 0, 0
-2.3666666666666973, 226.77, 220.00, 0, 0, 8191, 224.49, 223.12, 0, 0, 0
-2.333333333333364, 226.78, 219.99, 0, 0, 8191, 224.46, 223.05, 0, 0, 0
-2.300000000000031, 226.78, 219.99, 0, 0, 8191, 224.43, 223.04, 0, 0, 0
-2.2666666666666977, 226.78, 220.00, 0, 0, 8191, 224.40, 223.04, 0, 0, 0
-2.2333333333333645, 226.76, 219.95, 0, 0, 8191, 224.39, 223.08, 0, 0, 0
-2.2000000000000313, 226.74, 219.90, 0, 0, 8191, 224.39, 223.15, 0, 0, 0
-2.166666666666698, 226.73, 219.85, 0, 0, 8191, 224.36, 223.20, 0, 0, 0
-2.133333333333365, 226.71, 219.81, 0, 0, 8191, 224.34, 223.23, 0, 0, 0
-2.1000000000000316, 226.69, 219.80, 0, 0, 8191, 224.35, 223.26, 0, 0, 0
-2.0666666666666984, 226.65, 219.79, 0, 0, 8191, 224.34, 223.25, 0, 0, 0
-2.033333333333365, 226.63, 219.78, 0, 0, 8191, 224.33, 223.22, 0, 0, 0
-2.000000000000032, 226.59, 219.77, 0, 0, 8191, 224.33, 223.24, 0, 0, 0
-1.9666666666666985, 226.59, 219.77, 0, 0, 8191, 224.32, 223.16, 0, 0, 0
-1.933333333333365, 226.59, 219.77, 0, 0, 8191, 224.32, 223.15, 0, 0, 0
-1.9000000000000317, 226.59, 219.77, 0, 0, 8191, 224.32, 223.12, 0, 0, 0
-1.8666666666666982, 226.60, 219.77, 0, 0, 8191, 224.31, 223.12, 0, 0, 0
-1.8333333333333648, 226.58, 219.76, 0, 0, 8191, 224.32, 223.13, 0, 0, 0
-1.8000000000000314, 226.57, 219.74, 0, 0, 4006543359, 224.32, 223.18, 0, 0, 0
-1.766666666666698, 226.56, 219.74, 0, 0, 4006543359, 224.32, 223.20, 0, 0, 0
-1.7333333333333645, 226.54, 219.71, 0, 0, 4006543359, 224.32, 223.22, 0, 0, 0
-1.700000000000031, 226.51, 219.67, 0, 0, 4006543359, 224.31, 223.26, 0, 0, 0
-1.6666666666666976, 226.47, 219.62, 0, 0, 4006543359, 224.30, 223.32, 0, 0, 0
-1.6333333333333642, 226.43, 219.57, 0, 0, 4006543359, 224.28, 223.37, 0, 0, 0
-1.6000000000000307, 226.39, 219.51, 0, 0, 4008640511, 224.28, 223.42, 0, 0, 0
-1.5666666666666973, 226.39, 219.51, 0, 0, 4008640511, 224.26, 223.44, 0, 0, 0
-1.5333333333333639, 226.39, 219.51, 0, 0, 4008640511, 224.24, 223.43, 0, 0, 0
-1.5000000000000304, 226.38, 219.51, 0, 0, 4008640511, 224.23, 223.46, 0, 0, 0
-1.466666666666697, 226.39, 219.51, 0, 0, 4008640511, 224.21, 223.43, 0, 0, 0
-1.4333333333333635, 226.35, 219.49, 0, 0, 4008640511, 224.21, 223.44, 0, 0, 0
-1.40000000000003, 226.31, 219.46, 0, 0, 4008640511, 224.19, 223.37, 0, 0, 0
-1.3666666666666967, 226.26, 219.44, 0, 0, 4008640511, 224.18, 223.37, 0, 0, 0
-1.3333333333333632, 226.20, 219.42, 0, 0, 4008640511, 224.18, 223.33, 0, 0, 0
-1.3000000000000298, 226.17, 219.38, 0, 0, 4008640511, 224.19, 223.29, 0, 0, 0
-1.2666666666666964, 226.13, 219.33, 0, 0, 4008640511, 224.20, 223.25, 0, 0, 0
-1.233333333333363, 226.09, 219.29, 0, 0, 4008640511, 224.20, 223.20, 0, 0, 0
